"repo","file","key_path","canonical_key_path","classification","notes"
"azurelocal-sofs-fslogix","config/variables.example.yml","ansible_controller.size","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","ansible_controller.ssh_public_key_path","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure","azure_platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local","compute.azure_local","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.cluster_name","compute.azure_local.cluster_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.custom_location_id","compute.azure_local.custom_location_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.gallery_image_name","compute.azure_local.gallery_image_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.logical_network_id","compute.azure_local.logical_network_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.storage_path_id","compute.azure_local.storage_path_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure_local.storage_path_ids","compute.azure_local.storage_path_ids","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure.location","azure_platform.location","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure.resource_group","azure_platform.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure.subscription_id","azure_platform.subscription_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","azure.tenant_id","azure_platform.tenant_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-sofs-fslogix","config/variables.example.yml","cloud_witness","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","cloud_witness.endpoint","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","cloud_witness.key_secret","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","cloud_witness.key_uri","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","cloud_witness.name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","data_disks","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","data_disks.count","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","data_disks.dynamic","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","data_disks.size_gb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.cloud_cache_enabled","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.guest_layout","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.guest_resiliency","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.guest_volume_layout","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.host_resiliency","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","deployment.host_volume_layout","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","dns_servers","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.cluster_ou_path","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.fqdn","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.join_password","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.join_username","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.netbios","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","domain.nodes_ou_path","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.cloud_cache","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.cloud_cache.azure_provider","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.cloud_cache.enabled","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.cloud_cache.providers","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.delete_local_profile","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.enabled","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.flip_flop_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.profile_size_mb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fslogix.volume_type","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fsrm","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fsrm.enabled","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fsrm.soft_limit","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","fsrm.template_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","guest_config_engine","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","host_volumes","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","host_volumes.storage_pool_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","host_volumes.volumes","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","host_volumes.volumes.size_tb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","keyvault","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","keyvault.name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","keyvault.resource_group","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","keyvault.subscription_id","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","keyvault.tenant_id","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","permissions","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","permissions.admin_group","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","permissions.avd_users_group","","orphaned_candidate","Requires manual review"
